,unique-id,social-graph,home-timeline,media,compose-post,user,text,url-shorten,user-mention,user-timeline,nginx,post-storage,service-user-cpu_util,service-user-mem_util,service-user-netio_read,service-user-netio_write,service-user-blkio_read,service-user-blkio_write,service-post-storage-cpu_util,service-post-storage-mem_util,service-post-storage-netio_read,service-post-storage-netio_write,service-post-storage-blkio_read,service-post-storage-blkio_write,service-nginx-cpu_util,service-nginx-mem_util,service-nginx-netio_read,service-nginx-netio_write,service-nginx-blkio_read,service-nginx-blkio_write,service-media-cpu_util,service-media-mem_util,service-media-netio_read,service-media-netio_write,service-media-blkio_read,service-media-blkio_write,service-compose-post-cpu_util,service-compose-post-mem_util,service-compose-post-netio_read,service-compose-post-netio_write,service-compose-post-blkio_read,service-compose-post-blkio_write,service-unique-id-cpu_util,service-unique-id-mem_util,service-unique-id-netio_read,service-unique-id-netio_write,service-unique-id-blkio_read,service-unique-id-blkio_write,service-url-shorten-cpu_util,service-url-shorten-mem_util,service-url-shorten-netio_read,service-url-shorten-netio_write,service-url-shorten-blkio_read,service-url-shorten-blkio_write,service-user-timeline-cpu_util,service-user-timeline-mem_util,service-user-timeline-netio_read,service-user-timeline-netio_write,service-user-timeline-blkio_read,service-user-timeline-blkio_write,service-home-timeline-cpu_util,service-home-timeline-mem_util,service-home-timeline-netio_read,service-home-timeline-netio_write,service-home-timeline-blkio_read,service-home-timeline-blkio_write,service-text-cpu_util,service-text-mem_util,service-text-netio_read,service-text-netio_write,service-text-blkio_read,service-text-blkio_write,service-user-mention-cpu_util,service-user-mention-mem_util,service-user-mention-netio_read,service-user-mention-netio_write,service-user-mention-blkio_read,service-user-mention-blkio_write,service-social-graph-cpu_util,service-social-graph-mem_util,service-social-graph-netio_read,service-social-graph-netio_write,service-social-graph-blkio_read,service-social-graph-blkio_write
64,23,1613,2344,12,11072,11,4233,1427,1946,2128,16532,1095,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
65,38,1998,3505,12,18828,10,5744,1291,1787,1882,21907,1087,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
66,19,1911,2435,8,9696,10,3903,1250,1809,1722,13517,1026,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
67,19,1543,2200,10,9730,10,3859,1389,1733,1761,14130,835,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
68,18,1509,2027,10,9034,10,3712,1102,1853,1664,12474,900,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
69,20,1481,2130,11,10057,11,4213,1458,1980,1810,13687,1342,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
70,21,1553,2281,11,9807,29,3899,1406,1776,1690,13438,987,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
71,41,1627,2378,9,10928,11,4652,1481,2010,1917,15536,1242,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
72,21,1637,2266,12,10270,11,4078,1186,1925,1934,14988,1133,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
73,21,1217,1746,11,8511,7,3443,1411,1413,1626,12045,950,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
74,19,1743,2456,10,9811,9,3844,1214,1836,1895,13978,938,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
75,18,1587,2191,11,9174,10,3508,1076,1701,1826,12521,953,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
76,20,1549,2168,9,10074,11,4243,1487,1951,1794,14263,864,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
77,20,1555,2237,10,9771,10,3903,1480,1787,1840,13844,941,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
78,22,1655,2324,13,9919,10,3711,1292,1635,2498,14265,870,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
79,23,1708,2489,12,12104,11,5493,1832,2803,1944,16931,1198,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
80,34,1478,2213,11,9507,10,3620,1234,1707,1649,13556,908,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
81,70,8429,22513,35,197557,27,95380,23094,62816,19527,285183,5419,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
82,36,1536,2121,11,10130,10,3879,1230,1781,2155,14432,1011,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
83,51,1481,2096,13,10424,14,4343,1361,2061,1843,15132,1067,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
84,21,1448,2760,11,10444,11,4058,1193,1959,1896,14207,1000,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
85,22,1454,2054,12,11802,11,5031,1367,2919,1850,16162,1331,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
86,16,1684,2472,11,10457,11,4211,1384,1769,1950,14983,974,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
87,19,1939,2629,12,10774,10,3769,1300,1741,1818,14505,1021,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
88,20,1681,2357,10,9843,10,3836,1047,1994,1776,13415,1173,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
89,15,1704,2391,12,10418,11,4057,1313,1888,1878,14229,1060,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
90,36,1625,2185,9,9736,10,4087,1586,1816,1743,13751,1279,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
91,17,1434,19289,11,26143,11,3550,1221,1632,1674,38306,841,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
92,21,1696,2386,10,10259,11,4108,1433,2006,1769,14172,974,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
93,23,1593,3435,8,18422,8,5758,1607,1753,1967,22194,1165,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
94,23,1566,2219,11,9336,10,3664,1241,1684,1510,13185,1059,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
95,15,1478,2066,12,10060,11,3891,1189,1838,1775,14798,934,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
96,22,1947,2576,12,10349,13,4229,1323,1961,1668,14937,951,0.7,1.3,63900000.0,37150000.0,0.0,0.0,0.8999999999999999,2.2699999999999996,126228400.0,80540000.0,0.0,0.0,0.31,0.49,49800000.0,61700000.0,0.0,0.0,0.51,1.5,14585100.0,9850000.0,0.0,0.0,1.01,0.05,120000000.0,171000000.0,0.0,0.0,0.08,0.04,12300000.0,7330000.0,0.0,0.0,1.12,2.29,66028700.0,67460000.0,0.0,0.0,1.17,1.4600000000000002,98870000.0,94400000.0,0.0,0.0,0.26,0.11,20920000.0,22612000.0,0.0,0.0,0.61,0.02,64200000.0,81900000.0,0.0,0.0,0.34,0.03,40700000.0,56900000.0,0.0,0.0,1.42,1.33,45060000.0,41710000.0,0.0,0.0
